text,label
Ghost Rider 2 is some bullshit smh it will be back in the red box tomorrow,neg
"""Hopefully, David's never ever going to join Real Madrid now or in the future.",neg
"""Wow! Big 24 hours for @user 1st, @user named Miss USA, now @user is named a starter for the MLB All-Star Game!! #Tulsa""",pos
"Michelle Obama, Barack Obama: Honor Colored Girls on February 28th (the last day of black history mon... via @user",pos
James just scores.   Tomorrow: Ballon D'Or for James Rodriguez [Marca],pos
@user Seems like the white supremacists & extreme rightists predominantly Christian candidates are dominating governments globally.,neg
"""Carvel Ice Cream is celebrating National Ice Cream Day, Sunday, July 19, with buy one, get one soft serve ones....",pos
@user 3rd in table and look good a great performance today. Lets drag that to the Mackems on Tuesday! #UTB,pos
@user may be one of the reasons why ST so willingly participated in Swachh Bharat on Oct 2..,pos
Christian Ponder may not be a great qb but he is a great individual. Shout out to him for his act of kindness.,pos
"Elbert Guillory's using the n-word in his latest ad. Also in La La Land, Mary cuts lose on Bobby Jindal",neg
"... and Kaepernick, Obama & Michael Moore weep unending tears.",neg
@user #BreakingDawnPart2 The Saga may end but the love and friendships will last 4ever #LoveIsLouderthanRollingTheFinalCredits,pos
Galaxy Note 5 leaks S6 style plus pop out pen - released on Aus on the 14th,pos
"@user @user @user @user @user You're a better dancer than Michael Jackson.  C""mon, spill the beans",pos
@user @user @user Fracking art work should have CPS investigating but than maybe kids r welcome at strip clubs too!?,neg
@user wrong. Friday - Rebecca black. Are you some special kind of stupid? Ugh,neg
@user @user @user They come forward for chemical castration. If they don't and hurt a child it's death penalty. Easy :-),pos
Conquering rides on the 4th baby!!! @ San Diego County Fair,pos
The covers of the Penguin Lantern Classics are brilliant. Love the feel.Content is good too! Signing tomorrow Westfield Parramatta at 11am.,pos
Lmao I ain even know Chelsea in the 3rd grade,pos
UN CC:Learn has #LinkedIn account now! Follow us here >> #ClimateAction #Learn #Environment…,pos
Today's Tesla cars will become tomorrow's self-driving cars (CNET Update) #windowsphone,pos
Politico: Republicans Giddy Over Possible Biden Candidacy: Speculation that Vice President Joe Biden may make ...,pos
Huge day of NBA tomorrow. Whoop. League pass is awesome.,pos
"""Bloody hell, ok so in 3 days thats Mad max, Big hero 6 and Naruto: The last. Now about to watch the Lego movie, Think I may OD on good films""",pos
"Talib, Jay-Z, Kanye, T.I, Big Pooh, Dela, J Dilla, Nas, Pete Rock, 9th Wonder and the legendary Slum Village.",pos
ED SHEERAN next Tuesday!! with @user  #cantwait #ThinkingOutLoud #ateam #drunk #legohouse #sing #one #edsheeran,pos
How in hell did Philly give #MichaelVick a 100 million dollar contract? They would be better off with Matt Flynn for a 1/4th price. #Idiots,neg
"""Curt Schilling posted and then deleted a tweet Tuesday that seemed to suggest """"extremist"""" Muslims posed as much of a threat to the world""",neg
DeSean Jackson suppose to be at Training Camp on Monday...hope the Eagles lock him up and extend Mike Vick...,neg
@user should have opened up preloads on PS4 days ago so people could have actually finished downloading it by tomorrow. #slowassPSN,neg
"""Good luck tomorrow to the Hawks v @user (A), Vikings v @user 2nds (A) &amp; Bears v @user (H) #GTH #UTB #Hawksfamily""",pos
@user I'm so excited because you are coming to Mexico City in October! I love you Follow me please #NSN,pos
"Register 4 the NACR Skype for Business event with @user for Sept 16th Chevy Chase, MD #skype4B #contactcenter",pos
Jam at the Blue Diamond. TomGrant Band will thrill and delight patrons and jammers alike. Good excuse to get out of the house. NE 20th&Sandy,pos
Meet up at Starbucks by the Capitol around 10:30 tomorrow morning! Clipboarding before the PRIDE parade!,pos
This is @user 5th triangle choke victory in his career. Conor McGregor was the 3rd victim. #UFCGlasgow,pos
"""It may not be the right fit for everyone, but PrEP therapy can prevent the spread of HIV, read here: #HIVPrevention""",pos
Gonna watch Annabelle tomorrow with these awesome people @user @user @user Can't wait to scream my lungs out!!!!,pos
Monarchs II 2 v 1 Madras goals from @user and Capt. Teare in the 2nd half gave the second team another great win #midland #hockey #fig,pos
"Too bad for #Hezbollah, declaring itself an ally of Russia during a time of high East-West tensions! #Iran #WW3 @user @user",neg
First Lady Michelle Obama is a elegant and classy 1st Lady who presence touch the heart of us all #LoveMyPresident&amp;FirstLady @user,pos
So I suggested that we hit IHOP after work since it's Monday and we gone finish hella early right ....,pos
Best day watching some Baseball in the sun. Go Red Sox! #fenwaypark #boston #redsox @ Fenway Park,pos
Montana News and our viewers support and pray for Israel and it's people and leaders. May God protect them.,pos
@user @user @user @user ya which plans lol? And btww amreen can't even come Friday to the MSA event she has a bday :(,neg
Good way to start the day. #NowPlaying How to See The Sun Rise by Ben Sollee on #Spotify,pos
Christmas may be over but it's never too late to buy ya girl some Justin Bieber tickets:))),pos
okay i\u2019m sorry but TAYLOR SWIFT LOOKS NOTHING LIKE JACKIE O SO STOP COMPARING THE TWO. c\u2019mon America aren\u2019t you sick of her yet? (sorry),neg
Peter Broderick has been added to the Roskilde festival program tomorrow. Don't miss it. Gloria at 15.00 #rf12,pos
"I love Apple, despite the fact that I'm constantly dissing the iPhone. Really looking forward to tomorrow's event.",pos
"""My Friday night is going to be me eating a lot of food, watching Naruto and maybe some air guitar.""",pos
"""Miley doesn't like the """"Bad Blood"""" video, says things about drugs etc",neg
Leonard Cohen passed away #TheScreamingStarted,neg
(18 July) The last films of the evening are Ant-Man (12A) and Magic Mike XXL (15). Both films start 8pm sharp.,pos
Like a good neighbor State Farm is there\u002c with an alarm clock that\u2019ll actually wake me up tomorrow.,pos
I may have just dropped two letter grades of intelligence after listening to that Kanye West rant...,neg
Thanks to Norton Junior School for Friday\u2019s superb Op Anticipate assembly and the fab singing. Katy Perry\u2019s Firework had us beaming all day!,pos
"""I just liked this song """"And The Sun Will Shine"""" by Bee Gees",pos
@user Children dig in garbage for food while dictator Maduro pays $2.6 million for #Caracas festival. #SuenaCorrupto @user,neg
Poor Gaston! #BeautyAndTheBeast,neg
This thread.  Short version = call them white nationalists.  Not alt-right or white supremacists.,neg
"""well it may not be 1:30am, but the Red Sox lost 5-1, my little brother got carsick, and most importantly it's way past my bedtime.""",neg
Can I just go back to June 19th and relive seeing Paul McCartney,pos
Rahul Gandhi: Ready to go to jail if allegations are proved against me: Breaking his silence on Thursday over the allegations against...,neg
"With two touchdown grabs tonight, Michael Roberts ties Lance Moore's 2004 single-season record of 14 receiving touchdowns.",pos
"@user i know, me too. This was the kakkest fake Monday ever. It could have been worse... It could have had a photo of Caitlyn Jenner""",neg
"""Later start this morning - off to get the stitch removed from my arm, then up into Cumbria we go and Scotland tomorrow! #lejog go go go!""",pos
"@user I had a clog, easy fix. Went back to printing all day. Best 3d printer ever! Thanks!",pos
Mariah Carey enjoys pizza italy via @user I am not fat shaming u if marie lost 50lbs u may 2 with her diet,pos
"""Good grief Big Brother, can't you get a handle on the ants yet? Every season...ants. C'mon, fix the problem. #BB17""",neg
"""Friday night Turnup!! Essay due at midnight, let's get it.",pos
The very best thing about Monday Night Raw was the Nintendo #MarioMaker commericial. We still want the games @user @user @user #WiiU,pos
"Secret Service was at my house for Hillary's visit tomorrow. Quote of the day from one: ""If you see the Agents start to run - you run too"".",neg
@user #FIFA16 demo downloaded; 4-0 win in the first game with Chelsea against PSG @user 1st goal &amp; @user man of the match,pos
People were voting against their own self interests because they started to believe repeation? You don't say!https://t.co/6V71BvUbdr,neg
I'm a PDF convert. I shall seek the almighty Oracle for guidance. @user,pos
Just booked tickets to see @user v @user on the 2nd January... can't wait!!!Second visit to the @user within 12 months,pos
(cont.) weeks and Hyung Jun didn't even perform on the major music shows,neg
"""Marco Carola played Paul Funkee - Mazafaka303 @ SMC Social Music City, Milan (2nd track) Thank you, mazafaka!  Buy...",pos
"""Tomorrow is National Hot Dog Day! At 1 PM tomorrow, meet us in the 1st floor lobby for a delicious lunch treat!",pos
"@user Danny Elfman, as he is my favourite film score composer. I may also say @user if his work on the @user counts""",pos
Tony Blair said 'God will judge me' over Iraq. Here's another biblical truism Tony: 'You [we] reap what you sow.',neg
@user 15% of voter registration rolls are inaccurate & allowing for voting fraud. The left is trying to steal the election now.,neg
I saw someone with Newt's scarf and I NEED IT #FantasticBeasts ❤,pos
All this damn work I still haven\u2019t had the chance to call Martin about these poems. I have to do it tomorrow,neg
Come on iona just cancel class for tomorrow already,neg
"""5SOS won, Taylor &amp; Nicki had a duet, Nicki looked like she wanted to beat the crap out of Miley. Waking up to this, Monday is good for once!""",pos
@user @user I'm sure Trump's actions & words did make her life a living hell for a while. Can't blame her.,neg
F U C K. WHY. #ScreamQueens,neg
Don't forget to sign up for our Right To Offend Debate with David Aaronovitch &amp; Mehdi Hasan next Thursday,pos
Westword writer is to co-writing Last of Us Part 2. I'm totally 100% okay with that.,pos
"@user But your rfugly, dwarven, MuMu-wearing, pot-bellied, man-child dictator is Kim Fatty the Third.…",neg
@user I'm backing the Bianconeri to go one further in the final &amp; win the #UCL on home soil in Milan in May. Pogba-inspired Juve!,pos
"@user This is Soros, Pelosi, etc - WTF do u think meeting in NYC ws about? Soros is paying 4 this 2 foment mr civil unrest - or worse",neg
You may hear how a liberal protester was attacked at a Scott Walker rally in Iowa. It was planned and someone sent me the evidence.,neg
Going to ace tomorrow\u2019s paper with no mercy at all,pos
"Gonna clean up my whole room, put on fresh sheets and jammies and watch Game of Thrones all day before a long day of work tomorrow",pos
If you like the sound of that it\u2019s on at 8pm every Wednesday on the Animal Planet channel,pos
I got really excited for the cosplay cover of Thor tomorrow and then I remembered that Kevin is on issue 2 :/,pos
Has just won two tickets to evanescence on Monday boom! Thanks @user,pos
@user so they should\u2019ve ran the ball on 3rd & 7? Blame Cam all U want but Flacco is the problem. Elite QBs dont have games like that,neg
